id,source,region,zone,station_id,longitude,latitude,year,crab_id,sex,cw,ch,crpc_len,log_cw,log_ch
MassDMF_2016_6_15_Miss Carla_N061516-24_7086,MassDMF,GOMI,GOM_IN,2016_6_15_Miss Carla,-70.6126,42.6289,2016,N061516-24,M,81,20,50,4.394449154672439,2.995732273553991
NEFSC_201504016800010039_223797_39,NEFSC,NA,MAB,201504016800010039,-74.47972299999999,37.444505,2015,223797,M,81.07,19.83,51.89,4.395312978999615,2.9871959425317045
NEFSC_201504013400070339_224213_390,NEFSC,NA,GOM_OFF,201504013400070339,-66.945435,44.033437,2015,224213,M,81.14,19.56,49.02,4.396176057778301,2.9734866646066713
NEFSC_202104011000070177_180758_3791,NEFSC,NA,SNE_OFF,202104011000070177,-70.210833,40.270333,2021,180758,M,81.2,19.39,53.11,4.396915247167632,2.9647574692545606
NEFSC_201504012400070349_224124_428,NEFSC,NA,GOM_OFF,201504012400070349,-68.493488,41.855252,2015,224124,M,81.24,20.02,49.43,4.397407736712184,2.9967317738870745
NEFSC_201504016400020058_223816_177,NEFSC,NA,MAB,201504016400020058,-74.822728,35.732732,2015,223816,M,81.24,20.1,52.25,4.397407736712184,3.0007198150650303
NEFSC_202104010200010151_180455_3742,NEFSC,NA,MAB,202104010200010151,-73.471167,40.048500000000004,2021,180455,M,81.46,19.54,50.99,4.400112102220266,2.972463646614637
UMES_UMES_201704096_UMES_170591_4855,UMES,MAB,MAB,UMES_201704096,-73.37166,38.82888,2017,UMES_170591,M,81.48,20.14,50.02,4.400357591358605,3.0027078872904163
NEFSC_201702013400010342_175994_1891,NEFSC,NA,GOM_OFF,201702013400010342,-66.97747799999999,43.811634999999995,2017,175994,M,81.62,19.47,50.65,4.402074329977659,2.968874819384108
UMES_UMES_201603208_UMES_160412_4157,UMES,MAB,MAB,UMES_201603208,-73.54897,38.96114,2017,UMES_160412,M,81.69,19.73,48.48,4.4029315953537775,2.982140320034524
NEFSC_201504016900050117_223832_180,NEFSC,NA,MAB,201504016900050117,-74.18083,38.68166,2015,223832,M,81.76,19.09,51.56,4.403788126455394,2.949164637737656
NEFSC_201702013400010342_176018_1886,NEFSC,NA,GOM_OFF,201702013400010342,-66.97747799999999,43.811634999999995,2017,176018,M,81.78,20.16,49.74,4.404032714936497,3.0037004432031678
NEFSC_201504012400020355_224045_448,NEFSC,NA,GOM_OFF,201504012400020355,-69.412035,41.701792,2015,224045,M,81.81,18.45,49.49,4.404399485525607,2.915064370486536
NEFSC_201702011000070191_175845_1682,NEFSC,NA,SNE_OFF,201702011000070191,-70.54033299999999,40.693166999999995,2017,175845,M,81.84,21.01,52.06,4.404766121643371,3.044998514856909
NEFSC_201904016400030076_187930_2991,NEFSC,NA,MAB,201904016400030076,-74.865162,35.796762,2019,187930,M,81.88,19.64,52.63,4.405254760793088,2.97756830292632
NEFSC_201604011700040281_219203_1425,NEFSC,NA,GB,201604011700040281,-66.37181199999999,41.133955,2016,219203,M,81.9,20.02,50.17,4.405498990859024,2.9967317738870745
NEFSC_201504013400070339_224214_391,NEFSC,NA,GOM_OFF,201504013400070339,-66.945435,44.033437,2015,224214,M,81.97,20.07,50.52,4.406353326664939,2.9992261628082466
MassDMF_2015_12_1_Cailyn Grace_S120115-01_5701,MassDMF,SNEI,SNE_IN,2015_12_1_Cailyn Grace,-71.325,41.1667,2015,S120115-01,M,82,21,50,4.406719247264253,3.044522437723423
MassDMF_2016_10_28_Andrea C_S102816-10_6069,MassDMF,SNEO,SNE_OFF,2016_10_28_Andrea C,-70.89,40.63667,2016,S102816-10,M,82,20,49,4.406719247264253,2.995732273553991
MassDMF_2016_10_28_Andrea C_S102816-68_6082,MassDMF,SNEO,SNE_OFF,2016_10_28_Andrea C,-70.89,40.63667,2016,S102816-68,M,82,20,50,4.406719247264253,2.995732273553991
MassDMF_2016_4_25_Cailyn Grace_S042516-24_6831,MassDMF,SNEI,SNE_IN,2016_4_25_Cailyn Grace,-71.1126,41.3096,2016,S042516-24,M,82,20,51,4.406719247264253,2.995732273553991
MassDMF_2016_7_14_Miss Carla_N071416-01_7221,MassDMF,GOMI,GOM_IN,2016_7_14_Miss Carla,-70.6126,42.6289,2016,N071416-01,M,82,21,51,4.406719247264253,3.044522437723423
MassDMF_2017_6_23_Direction_S062217-27_7718,MassDMF,GB,GB,2017_6_23_Direction,-66.58051428571429,40.91335,2017,S062217-27,M,82,21,NA,4.406719247264253,3.044522437723423
NEFSC_201504016800010039_223798_35,NEFSC,NA,MAB,201504016800010039,-74.47972299999999,37.444505,2015,223798,M,82.02,20.29,52.7,4.406963119963913,3.0101281538377234
NEFSC_201604012600060342_219104_1488,NEFSC,NA,GOM_OFF,201604012600060342,-70.294545,42.667944999999996,2016,219104,M,82.16,19.99,50.76,4.408668565620303,2.995232148512309
NEFSC_201504036500030374_224174_522,NEFSC,NA,GOM_IN,201504036500030374,-70.719747,42.369487,2015,224174,M,82.22,19.02,51.06,4.409398581469732,2.9454910571172443
NEFSC_201602011500010243_924547_873,NEFSC,NA,GB,201602011500010243,-67.694333,40.463833,2016,924547,M,82.27,19.32,52.68,4.410006521180839,2.961140828784372
NEFSC_202104013400010350_180699_4011,NEFSC,NA,GOM_OFF,202104013400010350,-67.00500000000001,43.6195,2021,180699,M,82.39,18.32,52.04,4.411464070327499,2.9079933592459843
NEFSC_201602013700040356_924838_1145,NEFSC,NA,GOM_OFF,201602013700040356,-69.304292,42.758171999999995,2016,924838,M,82.53,19.85,53.29,4.413161863604593,2.9882040071331994
NEFSC_201602034600030174_925111_723,NEFSC,NA,SNE_IN,201602034600030174,-70.126323,41.045764999999996,2016,925111,M,82.53,19.64,50.08,4.413161863604593,2.97756830292632
NEFSC_201804036100010227_179822_2625,NEFSC,NA,GOM_IN,201804036100010227,-70.339508,42.043727,2018,179822,M,82.53,19.19,51.5,4.413161863604593,2.9543893100196086
NEFSC_201504010600070181_223625_252,NEFSC,NA,SNE_OFF,201504010600070181,-71.743278,40.482518,2015,223625,M,82.62,19.74,50.19,4.414251781968619,2.9826470340053355
NEFSC_202102012400070256_149892_3511,NEFSC,NA,GOM_OFF,202102012400070256,-68.65083299999999,41.5445,2021,149892,M,82.74,19.68,51.92,4.4157031610332655,2.9796028916241073
NEFSC_201504017200030029_223548_14,NEFSC,NA,MAB,201504017200030029,-73.505222,38.472403,2015,223548,M,82.75,16.74,51.23,4.415824014257172,2.817801065061329
NEFSC_201704011800030034_84286_2042,NEFSC,NA,GB,201704011800030034,-66.416095,41.049932999999996,2017,84286,M,82.82,20.43,55.57,4.416669578117421,3.0170044088295307
NEFSC_201802013510020260_118718_2396,NEFSC,NA,GOM_OFF,201802013510020260,-67.293262,44.347691999999995,2018,118718,M,82.94,19.3,49.84,4.418117454818235,2.9601050959108397
MassDMF_2015_12_1_Cailyn Grace_S120115-46_5690,MassDMF,SNEI,SNE_IN,2015_12_1_Cailyn Grace,-71.325,41.1667,2015,S120115-46,M,83,21,52,4.418840607796598,3.044522437723423
MassDMF_2015_12_2_Cailyn Grace_S120215-30_5784,MassDMF,SNEI,SNE_IN,2015_12_2_Cailyn Grace,-71.325,41.1667,2015,S120215-30,M,83,22,51,4.418840607796598,3.091042453358316
MassDMF_2016_11_3_Andrea C_S110316-34_6274,MassDMF,SNEO,SNE_OFF,2016_11_3_Andrea C,-70.89,40.63667,2016,S110316-34,M,83,20,52,4.418840607796598,2.995732273553991
MassDMF_2016_11_3_Andrea C_S110316-39_6256,MassDMF,SNEO,SNE_OFF,2016_11_3_Andrea C,-70.89,40.63667,2016,S110316-39,M,83,21,52,4.418840607796598,3.044522437723423
MassDMF_2016_4_22_Cailyn Grace_S042216-31_6730,MassDMF,SNEI,SNE_IN,2016_4_22_Cailyn Grace,-71.1126,41.3096,2016,S042216-31,M,83,21,51,4.418840607796598,3.044522437723423
MassDMF_2016_4_25_Cailyn Grace_S042516-47_6818,MassDMF,SNEI,SNE_IN,2016_4_25_Cailyn Grace,-71.1126,41.3096,2016,S042516-47,M,83,24,59,4.418840607796598,3.1780538303479458
MassDMF_2016_7_22_Andrea C_S072216-07_7294,MassDMF,SNEI,SNE_IN,2016_7_22_Andrea C,-71.01255,41.26207,2016,S072216-07,M,83,20,51,4.418840607796598,2.995732273553991
MassDMF_2016_9_19_Andrea C_S091916-07_7550,MassDMF,SNEO,SNE_OFF,2016_9_19_Andrea C,-70.89,40.63667,2016,S091916-07,M,83,20,50,4.418840607796598,2.995732273553991
NEFSC_201704011800030034_84295_2071,NEFSC,NA,GB,201704011800030034,-66.416095,41.049932999999996,2017,84295,M,83.1,21.24,56.25,4.420044701861403,3.055886196373738
NEFSC_201604014000030340_219081_1478,NEFSC,NA,GOM_OFF,201604014000030340,-70.45441,42.961495,2016,219081,M,83.25,20.01,49.61,4.421848128860553,2.996232148595642
NEFSC_201504010200060134_223840_184,NEFSC,NA,MAB,201504010200060134,-73.083803,39.915285,2015,223840,M,83.26,18.51,54.95,4.421968241766829,2.9183111265854063
NEFSC_201602012400070225_924737_864,NEFSC,NA,GOM_OFF,201602012400070225,-68.7102,41.470363,2016,924737,M,83.3,20.92,54.56,4.422448549172797,3.040705639196722
NEFSC_201902012800020391_166244_2943,NEFSC,NA,GOM_OFF,201902012800020391,-69.664333,42.617667,2019,166244,M,83.3,18.64,53.7,4.422448549172797,2.925309809257445
NEFSC_201504012800020357_224057_494,NEFSC,NA,GOM_OFF,201504012800020357,-69.293578,42.262667,2015,224057,M,83.4,18.75,48.63,4.423648309364701,2.9311937524164198
NEFSC_202104011000030185_180762_3809,NEFSC,NA,SNE_OFF,202104011000030185,-69.574,40.292667,2021,180762,M,83.47,21.61,54.83,4.424487285862646,3.0731561705187946
NEFSC_201704014000010110_84195_2184,NEFSC,NA,GOM_OFF,201704014000010110,-70.19403,43.203314999999996,2017,84195,M,83.52,19.33,53.48,4.425086124134329,2.9616582932202395
NEFSC_201504012800050356_224079_462,NEFSC,NA,GOM_OFF,201504012800050356,-69.203465,41.985658,2015,224079,M,83.54,19.98,49.4,4.425325559069029,2.9947317732204075
NEFSC_201902012800010389_166208_2936,NEFSC,NA,GOM_OFF,201902012800010389,-69.81133299999999,42.837666999999996,2019,166208,M,83.58,18.59,51.62,4.425804257019769,2.922623801733353
NEFSC_201702011900050294_175859_1779,NEFSC,NA,GB,201702011900050294,-67.060333,41.943667,2017,175859,M,83.74,23.4,53.68,4.4277167605909975,3.152736022363656
NEFSC_201702013510040348_176050_1929,NEFSC,NA,GOM_OFF,201702013510040348,-66.981543,44.370169999999995,2017,176050,M,83.74,19.99,50.35,4.4277167605909975,2.995232148512309
NEFSC_201504016800010039_223776_133,NEFSC,NA,MAB,201504016800010039,-74.47972299999999,37.444505,2015,223776,M,83.85,20.4,51.09,4.429029488269218,3.0155349008501706
NEFSC_201602013900030339_924934_994,NEFSC,NA,GOM_OFF,201602013900030339,-68.21914199999999,43.988583,2016,924934,M,83.85,19.2,54.49,4.429029488269218,2.954910279033736
NEFSC_201904016400020068_187931_2988,NEFSC,NA,MAB,201904016400020068,-74.740783,36.476479999999995,2019,187931,M,83.93,20.25,54.35,4.429983118094737,3.0081547935525483
NEFSC_201504017200030029_223557_2,NEFSC,NA,MAB,201504017200030029,-73.505222,38.472403,2015,223557,M,83.96,20.66,52.45,4.430340494952432,3.0281994636914926
MassDMF_2015_12_2_Cailyn Grace_S120215-17_5805,MassDMF,SNEI,SNE_IN,2015_12_2_Cailyn Grace,-71.325,41.1667,2015,S120215-17,M,84,21,51,4.430816798843313,3.044522437723423
MassDMF_2016_11_9_Andrea C_S111016-11_6448,MassDMF,SNEO,SNE_OFF,2016_11_9_Andrea C,-70.89,40.63667,2016,S111016-11,M,84,21,51,4.430816798843313,3.044522437723423
MassDMF_2016_7_22_Andrea C_S072216-49_7308,MassDMF,SNEI,SNE_IN,2016_7_22_Andrea C,-71.01255,41.26207,2016,S072216-49,M,84,22,53,4.430816798843313,3.091042453358316
NEFSC_201704011800030034_84313_2051,NEFSC,NA,GB,201704011800030034,-66.416095,41.049932999999996,2017,84313,M,84,20.34,55.68,4.430816798843313,3.012589390620414
NEFSC_201604011500010271_219421_1346,NEFSC,NA,GB,201604011500010271,-68.10847799999999,40.365465,2016,219421,M,84.03,19.34,50.78,4.431173877940127,2.9621754900251482
NEFSC_201704011800030034_84309_2068,NEFSC,NA,GB,201704011800030034,-66.416095,41.049932999999996,2017,84309,M,84.24,20.69,54.55,4.43366986782572,3.029650491757452
NEFSC_201504012700030420_224026_658,NEFSC,NA,GOM_OFF,201504012700030420,-70.00823199999999,43.322343,2015,224026,M,84.26,14.56,49.9,4.433907256550871,2.67827804276854
NEFSC_201602013800080349_924497_1050,NEFSC,NA,GOM_OFF,201602013800080349,-69.05592299999999,43.42388,2016,924497,M,84.38,20.88,54.02,4.435330406696193,3.038791763014438
NEFSC_201704011800030034_84290_2070,NEFSC,NA,GB,201704011800030034,-66.416095,41.049932999999996,2017,84290,M,84.48,21.35,54.89,4.436514819957951,3.0610517396746335
NEFSC_202104010200010151_180452_3737,NEFSC,NA,MAB,202104010200010151,-73.471167,40.048500000000004,2021,180452,M,84.48,20.32,53.08,4.436514819957951,3.011605622710281
NEFSC_201504012100030306_224340_352,NEFSC,NA,GB,201504012100030306,-66.530615,42.088415,2015,224340,M,84.63,21.1,51.32,4.438288813682014,3.0492730404820207
NEFSC_201504013510040336_224259_384,NEFSC,NA,GOM_OFF,201504013510040336,-66.700873,44.273022999999995,2015,224259,M,84.69,20.72,51.36,4.4389975309335075,3.031099417391282
NEFSC_202104012700010378_180577_4053,NEFSC,NA,GOM_OFF,202104012700010378,-70.00450000000001,43.014666999999996,2021,180577,M,84.7,20.43,55.26,4.439115601658009,3.0170044088295307
NEFSC_201504013510040336_224256_378,NEFSC,NA,GOM_OFF,201504013510040336,-66.700873,44.273022999999995,2015,224256,M,84.75,21.19,51.85,4.43970574626056,3.0535293722802077
NEFSC_201602010200070138_925090_707,NEFSC,NA,MAB,201602010200070138,-72.013397,40.122627,2016,925090,M,84.75,20,50.17,4.43970574626056,2.995732273553991
NEFSC_201704011800030034_84288_2106,NEFSC,NA,GB,201704011800030034,-66.416095,41.049932999999996,2017,84288,M,84.83,20.81,55.77,4.440649253819643,3.035433640405543
MassDMF_2015_12_2_Cailyn Grace_S120215-28_5797,MassDMF,SNEI,SNE_IN,2015_12_2_Cailyn Grace,-71.325,41.1667,2015,S120215-28,M,85,21,51,4.442651256490317,3.044522437723423
MassDMF_2015_12_2_Cailyn Grace_S120215-35_5782,MassDMF,SNEI,SNE_IN,2015_12_2_Cailyn Grace,-71.325,41.1667,2015,S120215-35,M,85,22,52,4.442651256490317,3.091042453358316
MassDMF_2016_10_28_Andrea C_S102816-41_6072,MassDMF,SNEO,SNE_OFF,2016_10_28_Andrea C,-70.89,40.63667,2016,S102816-41,M,85,20,51,4.442651256490317,2.995732273553991
MassDMF_2016_11_3_Andrea C_S110316-42_6296,MassDMF,SNEO,SNE_OFF,2016_11_3_Andrea C,-70.89,40.63667,2016,S110316-42,M,85,22,51,4.442651256490317,3.091042453358316
MassDMF_2016_6_30_Jeanne _N063016-02_7149,MassDMF,GOMI,GOM_IN,2016_6_30_Jeanne ,-70.7292,42.4304,2016,N063016-02,M,85,20,52,4.442651256490317,2.995732273553991
MassDMF_2016_7_22_Andrea C_S072216-03_7239,MassDMF,SNEI,SNE_IN,2016_7_22_Andrea C,-71.01255,41.26207,2016,S072216-03,M,85,20,51,4.442651256490317,2.995732273553991
MassDMF_2016_7_22_Andrea C_S072216-17_7241,MassDMF,SNEI,SNE_IN,2016_7_22_Andrea C,-71.01255,41.26207,2016,S072216-17,M,85,21,52,4.442651256490317,3.044522437723423
NEFSC_201504012800050356_224074_468,NEFSC,NA,GOM_OFF,201504012800050356,-69.203465,41.985658,2015,224074,M,85,16.28,51.38,4.442651256490317,2.7899373605743945
NEFSC_201904013800010376_188246_3348,NEFSC,NA,GOM_OFF,201904013800010376,-69.2204,43.314347,2019,188246,M,85.05,20.94,54.43,4.44323931884187,3.041661205442391
NEFSC_201904013800070373_188226_3333,NEFSC,NA,GOM_OFF,201904013800070373,-68.67474299999999,43.634288,2019,188226,M,85.17,19.95,54.27,4.44464925915299,2.9932291433358724
NEFSC_201504013800060415_223981_627,NEFSC,NA,GOM_OFF,201504013800060415,-69.082283,43.538579999999996,2015,223981,M,85.27,20.27,50.67,4.445822692753958,3.0091419604639085
NEFSC_201504012400060350_224103_433,NEFSC,NA,GOM_OFF,201504012400060350,-68.53868,41.652497,2015,224103,M,85.47,20.17,51.14,4.448165437177926,3.0041963519661206
NEFSC_201702013400010342_176010_1885,NEFSC,NA,GOM_OFF,201702013400010342,-66.97747799999999,43.811634999999995,2017,176010,M,85.54,21.38,53.78,4.448984102798763,3.062455905596899
NEFSC_201504011000090171_223634_225,NEFSC,NA,SNE_OFF,201504011000090171,-70.400565,40.5292,2015,223634,M,85.58,20.07,51.61,4.449451610988671,2.9992261628082466
NEFSC_202104017600040012_180417_3700,NEFSC,NA,MAB,202104017600040012,-72.871833,38.941,2021,180417,M,85.59,21.94,55.13,4.4495684538935185,3.088311454847084
NEFSC_201602012500030214_924690_744,NEFSC,NA,GOM_IN,201602012500030214,-69.90588799999999,41.90985,2016,924690,M,85.62,19.97,55.13,4.4499189007168,2.994231147427724
NEFSC_201702013400010342_175992_1899,NEFSC,NA,GOM_OFF,201702013400010342,-66.97747799999999,43.811634999999995,2017,175992,M,85.63,20.47,52.9,4.450035689038101,3.018960399673198
NEFSC_202104010200010151_180457_3738,NEFSC,NA,MAB,202104010200010151,-73.471167,40.048500000000004,2021,180457,M,85.75,20.72,55.1,4.45143608604605,3.031099417391282
NEFSC_201602013700060355_924465_1139,NEFSC,NA,GOM_OFF,201602013700060355,-69.060355,42.756918,2016,924465,M,85.8,19.26,56.66,4.4520190064939165,2.9580304063699794
NEFSC_201802013510020260_118717_2411,NEFSC,NA,GOM_OFF,201802013510020260,-67.293262,44.347691999999995,2018,118717,M,85.87,20.64,54.3,4.452834524684393,3.027230940613362
NEFSC_201504016800010039_223799_29,NEFSC,NA,MAB,201504016800010039,-74.47972299999999,37.444505,2015,223799,M,85.89,19.84,54,4.453067407778134,2.987700101856727
NEFSC_201602012400040221_924651_817,NEFSC,NA,GOM_OFF,201602012400040221,-68.731855,42.188522999999996,2016,924651,M,85.96,21.11,54.65,4.453882071774309,3.0497468618602293
NEFSC_201704011800030034_84306_2059,NEFSC,NA,GB,201704011800030034,-66.416095,41.049932999999996,2017,84306,M,85.97,21.57,55.3,4.453998398186353,3.071303460401065
MassDMF_2016_1_7_Gladys Elaine_S010716-37_5864,MassDMF,GOMO,GOM_OFF,2016_1_7_Gladys Elaine,-67.5833,42.75,2016,S010716-37,M,86,21,52,4.454347296253507,3.044522437723423
MassDMF_2016_10_28_Andrea C_S102816-13_6071,MassDMF,SNEO,SNE_OFF,2016_10_28_Andrea C,-70.89,40.63667,2016,S102816-13,M,86,20,51,4.454347296253507,2.995732273553991
MassDMF_2016_6_28_Andrea C_S062816-05_7129,MassDMF,SNEI,SNE_IN,2016_6_28_Andrea C,-71.01255,41.26207,2016,S062816-05,M,86,25,53,4.454347296253507,3.2188758248682006
MassDMF_2016_7_22_Andrea C_S072216-08_7261,MassDMF,SNEI,SNE_IN,2016_7_22_Andrea C,-71.01255,41.26207,2016,S072216-08,M,86,21,52,4.454347296253507,3.044522437723423
NEFSC_201702013400010342_176001_1901,NEFSC,NA,GOM_OFF,201702013400010342,-66.97747799999999,43.811634999999995,2017,176001,M,86.17,20.84,53.33,4.4563220892516755,3.0368742168851663
NEFSC_202104010200050153_180439_3747,NEFSC,NA,MAB,202104010200050153,-72.761333,39.732167,2021,180439,M,86.18,21.46,56.54,4.456438132187692,3.0661907372025525
NEFSC_201604036500050363_218941_1512,NEFSC,NA,GOM_IN,201604036500050363,-70.57536499999999,42.200585,2016,218941,M,86.25,20.42,52.06,4.457250055911469,3.01651481273652
NEFSC_201602012400040221_924665_820,NEFSC,NA,GOM_OFF,201602012400040221,-68.731855,42.188522999999996,2016,924665,M,86.26,20.81,54.77,4.457365991219697,3.035433640405543
NEFSC_201504017200030029_223537_9,NEFSC,NA,MAB,201504017200030029,-73.505222,38.472403,2015,223537,M,86.37,21.36,53.86,4.458640393292194,3.061520014091994
NEFSC_201702011000070191_175836_1675,NEFSC,NA,SNE_OFF,201702011000070191,-70.54033299999999,40.693166999999995,2017,175836,M,86.38,21.45,55.15,4.458756167532555,3.065724645374026
NEFSC_201504013510020335_224268_374,NEFSC,NA,GOM_OFF,201504013510020335,-66.788332,44.125688,2015,224268,M,86.45,20.91,52.97,4.4595662121293,3.0402275134405423
NEFSC_201504010600060180_223680_248,NEFSC,NA,SNE_OFF,201504010600060180,-71.611762,40.402646999999995,2015,223680,M,86.5,20.88,53.01,4.460144413937834,3.038791763014438
NEFSC_201504010600070181_223624_250,NEFSC,NA,SNE_OFF,201504010600070181,-71.743278,40.482518,2015,223624,M,86.51,20.35,51.73,4.460260014192283,3.013080911888604
NEFSC_201702012500030216_176067_1705,NEFSC,NA,GOM_OFF,201702012500030216,-69.35900000000001,41.093,2017,176067,M,86.54,22.19,53.12,4.460606734796738,3.0996417369445024
NEFSC_202104012400030312_180594_3964,NEFSC,NA,GOM_OFF,202104012400030312,-68.507,42.061833,2021,180594,M,86.55,19.95,56.09,4.4607222816222185,2.9932291433358724
NEFSC_201702013400010342_175999_1896,NEFSC,NA,GOM_OFF,201702013400010342,-66.97747799999999,43.811634999999995,2017,175999,M,86.58,21.49,54.71,4.461068842013835,3.067587710654419
NEFSC_201802012500040211_118763_2329,NEFSC,NA,GOM_OFF,201802012500040211,-69.323182,41.018502,2018,118763,M,86.71,23.14,57.53,4.462569217389069,3.1415627217655304
NEFSC_201504012800050356_224071_467,NEFSC,NA,GOM_OFF,201504012800050356,-69.203465,41.985658,2015,224071,M,86.79,20.71,51.45,4.463491407656154,3.030616675407493
NEFSC_201504012800050356_224073_464,NEFSC,NA,GOM_OFF,201504012800050356,-69.203465,41.985658,2015,224073,M,86.85,18.46,53.17,4.464182492687114,2.9156062290747062
NEFSC_201602013800070347_925055_1037,NEFSC,NA,GOM_OFF,201602013800070347,-69.588537,43.38472,2016,925055,M,86.94,19.8,54.87,4.465218225560646,2.9856819377004897
NEFSC_201802012500040211_118765_2328,NEFSC,NA,GOM_OFF,201802012500040211,-69.323182,41.018502,2018,118765,M,86.94,25.98,57.41,4.465218225560646,3.2573270112424533
NEFSC_201702013400010342_176017_1889,NEFSC,NA,GOM_OFF,201702013400010342,-66.97747799999999,43.811634999999995,2017,176017,M,86.98,21.37,55.28,4.465678207169493,3.0619880693310564
MassDMF_2015_12_1_Cailyn Grace_S120115-03_5694,MassDMF,SNEI,SNE_IN,2015_12_1_Cailyn Grace,-71.325,41.1667,2015,S120115-03,M,87,24,53,4.465908118654584,3.1780538303479458
MassDMF_2015_12_2_Cailyn Grace_S120215-33_5769,MassDMF,SNEI,SNE_IN,2015_12_2_Cailyn Grace,-71.325,41.1667,2015,S120215-33,M,87,24,54,4.465908118654584,3.1780538303479458
MassDMF_2016_10_28_Andrea C_S102816-14_6062,MassDMF,SNEO,SNE_OFF,2016_10_28_Andrea C,-70.89,40.63667,2016,S102816-14,M,87,21,52,4.465908118654584,3.044522437723423
MassDMF_2016_10_28_Andrea C_S102816-30_6065,MassDMF,SNEO,SNE_OFF,2016_10_28_Andrea C,-70.89,40.63667,2016,S102816-30,M,87,21,54,4.465908118654584,3.044522437723423
